Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score
STU02695,20,Female,1.15,82,8.5,3.7,3.1,3.11,No,Offline,Average,Average,Yes,3,Low,4.2,79.12
STU02696,23,Female,7.21,93.7,7.7,6.1,3.6,3.15,No,Hybrid,Good,Average,Yes,3,Middle,2.7,92.94
STU02697,20,Female,3.31,88.7,7.4,3.9,3.4,3.42,No,Hybrid,Good,Good,No,2,Middle,6.3,97.69
STU02698,18,Male,8.77,68.9,8.9,2.8,5.5,2.93,Yes,Online,Poor,Excellent,No,3,Middle,4.9,85.77
STU02699,21,Male,0.77,89.8,8.2,7.2,3.8,2.97,No,Offline,Poor,Good,Yes,0,Low,4.4,64.09
STU02700,24,Female,2.77,79.3,7.9,5.4,6.8,3.06,Yes,Offline,Average,Average,No,2,High,6.9,66.44
STU02701,23,Female,3.11,73.6,7.3,5.7,7,2.88,Yes,Online,Average,Good,Yes,1,Middle,5.6,71.76
STU02702,24,Male,5.5,75.9,7.4,4.5,3.6,2.97,Yes,Offline,Average,Average,Yes,2,Middle,4.2,88.7
STU02703,17,Female,6.3,90,8.5,4.1,3.9,2.45,Yes,Offline,Average,Excellent,No,2,Middle,4.9,98.61
STU02704,20,Male,3.87,64.5,6,2.8,3.4,2.92,No,Offline,Poor,Good,No,1,Middle,1,83.32
STU02705,24,Male,6.16,75.5,6.1,5.6,4.5,2.72,Yes,Offline,Poor,Good,Yes,1,Middle,1,96.7
STU02706,17,Male,2.37,69.5,6.4,4.1,5.3,2.15,No,Hybrid,Good,Good,Yes,2,Middle,7,76.02
STU02707,18,Male,3.97,80.5,5.9,7.1,4.9,3.36,Yes,Offline,Poor,Good,No,2,Middle,5.1,77.02
STU02708,18,Female,2.54,77.6,6.3,6.6,4,1.79,No,Offline,Good,Average,No,0,Middle,6,50.5
STU02709,21,Female,3.85,68.7,7.5,5.3,5.8,3.22,No,Online,Average,Poor,No,1,Middle,3.6,66.63
STU02710,24,Male,3.68,77.8,8.4,6.3,2.7,2.75,No,Offline,Average,Average,No,2,Middle,3.7,98.32
STU02711,21,Male,5.57,78.3,7.2,6.3,5.2,3.27,No,Online,Average,Excellent,Yes,2,High,5.9,68.95
STU02712,22,Female,11.83,76.7,7.7,3.3,6.3,2.37,No,Online,Average,Good,No,3,Low,6.2,90.02
STU02713,23,Male,2.22,81.2,7.9,3.7,3.9,2.77,Yes,Hybrid,Good,Poor,No,1,High,4.9,85.05
STU02714,24,Female,4.56,91.7,9.5,6.1,2.6,1.86,Yes,Online,Average,Excellent,Yes,3,Middle,3.4,91.76
STU02715,18,Male,6.32,80,7,6,1.4,2.55,Yes,Online,Poor,Average,Yes,3,Middle,4.8,86.63
STU02716,20,Female,5.1,80.6,7.1,5.9,3.4,2.05,No,Offline,Poor,Average,Yes,1,Middle,7.2,71.64
STU02717,17,Male,7.79,86.3,7.1,5.6,3,2.45,No,Hybrid,Average,Average,No,2,Middle,5.5,87
STU02718,19,Male,2.91,77.8,7.1,5.8,4.9,3.42,No,Online,Average,Good,No,2,High,5.7,78.21
STU02719,21,Male,6.51,77.9,4.8,6.1,3.8,2.13,No,Online,Poor,Good,No,0,Low,5.4,74.5
STU02720,19,Male,3.39,74.1,7.8,6.2,5.1,3.47,No,Offline,Average,Good,No,1,Middle,3.5,84.4
STU02721,24,Male,6.59,73.5,9,2.6,4.1,3.95,No,Offline,Average,Good,Yes,1,Low,2.9,85.94
STU02722,20,Female,5.29,72.8,5.5,5.7,5.2,2.43,No,Hybrid,Good,Average,No,0,Low,2.8,80.66
STU02723,21,Male,5.45,81.6,7.4,6.3,3.7,2.91,No,Hybrid,Average,Good,Yes,3,Middle,5,84.37
STU02724,19,Male,3.78,56.5,9.5,5.9,2.5,3.23,Yes,Hybrid,Average,Average,Yes,0,Low,5.9,72.35
STU02725,23,Female,1.26,75.2,8.3,6.9,3.6,2.57,No,Offline,Average,Good,No,1,High,8,54.53
STU02726,20,Female,2.75,81.6,8.4,7.2,4.4,3.2,Yes,Online,Good,Good,Yes,3,Middle,4.7,91.5
STU02727,17,Non-Binary,6.37,89.9,5.8,6.2,4.6,2.81,Yes,Online,Average,Good,No,2,Middle,5.9,91.66
STU02728,23,Female,4.43,94.2,7.3,6.3,5.1,2.45,No,Hybrid,Average,Good,No,1,Middle,4.3,81.93
STU02729,20,Male,6.43,64.6,7,6.1,2.4,3.42,No,Hybrid,Poor,Good,No,2,Low,5.2,89.55
STU02730,22,Female,2.31,73.1,6.6,6.2,6.9,3.52,Yes,Online,Average,Poor,Yes,1,High,4.2,64.06
STU02731,21,Female,6.24,78.5,5.8,1,4.1,2.71,No,Hybrid,Good,Excellent,No,3,Middle,3.3,99.75
STU02732,18,Female,6.97,62.4,5.9,3.9,4.1,3.37,No,Online,Good,Poor,No,0,Middle,1,94.69
STU02733,17,Male,0.54,72.6,5.4,7.9,3.6,2.37,Yes,Hybrid,Good,Average,No,0,Low,6.7,50.11
STU02734,24,Male,5.6,81,5.9,4.9,2.6,3.06,No,Offline,Good,Good,No,3,Middle,5.7,92.34
STU02735,23,Male,8.83,77.1,6.7,5.8,7.1,4,Yes,Offline,Average,Good,No,2,Low,4.1,89.8
STU02736,23,Female,3.45,61.4,6.6,6.5,3.8,3.11,No,Offline,Good,Poor,Yes,2,High,6.3,71.1
STU02737,19,Female,6.96,86.8,6.4,6.3,1.7,3.84,No,Hybrid,Poor,Excellent,No,3,Middle,4.2,99.19
STU02738,21,Female,5.04,70.6,7.1,5.3,3.4,3.24,No,Offline,Poor,Excellent,No,2,Middle,2.9,93.77
STU02739,24,Male,6.67,79.8,8.1,4.4,4.9,3.9,Yes,Online,Good,Good,No,2,High,3.2,97.07
STU02740,18,Female,4.19,62.9,5.2,5,2.1,2.9,No,Offline,Poor,Good,No,5,Low,5.4,94.84
STU02741,20,Female,3.42,78.8,7.4,5.8,3.8,2.69,No,Offline,Average,Good,Yes,3,Middle,5.8,79.43
STU02742,18,Male,4.11,88.2,5.8,2.7,3.4,4,No,Hybrid,Average,Average,Yes,2,Middle,3.2,88.79
STU02743,21,Female,4.24,88.8,8.8,4.3,1.8,3.43,No,Offline,Average,Good,No,2,Low,1.6,95.15
STU02744,21,Male,3.79,88.3,6.9,6.1,4.2,3.03,No,Online,Good,Excellent,Yes,3,Middle,4,94.61
STU02745,22,Female,3.21,84.6,7.3,6.1,2.2,2.6,Yes,Hybrid,Good,Excellent,Yes,2,Middle,3.7,81.81
STU02746,22,Female,7.17,70.8,7.8,6,2.4,2.63,No,Offline,Poor,Excellent,Yes,3,Middle,3.3,96.56
STU02747,18,Female,3.81,65.7,8.7,4.5,6.3,3.57,No,Online,Poor,Average,Yes,1,Middle,2.4,80.69
STU02748,20,Female,2.56,93.4,5.5,4.4,3.5,4,Yes,Offline,Poor,Average,No,3,Middle,6.7,81.61
STU02749,18,Female,3.1,67.2,7.1,1.9,6.3,2.87,No,Hybrid,Average,Average,No,2,Middle,4.6,78.14
STU02750,21,Female,5.95,70.6,6,5.1,3.8,2.48,No,Online,Good,Good,Yes,3,Low,5,76.89
STU02751,21,Male,0.52,86.8,9.2,8,4.1,2.26,No,Hybrid,Poor,Average,No,1,Low,4.6,62.33
STU02752,19,Female,5.97,80.5,5.7,6.8,7.3,2.64,Yes,Offline,Poor,Average,Yes,1,Middle,4.8,72.42
STU02753,22,Male,6.4,92.5,7.9,1.9,7.7,2.23,No,Hybrid,Good,Good,No,4,Low,3.8,96.03
STU02754,24,Male,7.52,75.3,6.5,5.3,5.5,3.49,No,Hybrid,Good,Good,Yes,3,High,2.7,96.33
STU02755,24,Female,4.09,90.2,8.8,4.2,3,3.11,No,Offline,Average,Good,No,2,High,3.9,93.88
STU02756,24,Female,3.34,100,6.6,6,2.6,2.7,Yes,Offline,Poor,Excellent,Yes,0,Middle,6.9,78.26
STU02757,19,Male,5.32,73.7,6.2,4.5,3.1,3.12,Yes,Offline,Poor,Poor,No,3,High,1.6,86.95
STU02758,17,Male,5.26,79.3,8.3,4.7,2.4,2.12,Yes,Hybrid,Poor,Poor,No,1,Middle,5.4,73.14
STU02759,24,Male,7.6,74.3,6.2,6,2.1,3.05,No,Offline,Good,Good,No,2,Low,2.7,92.03
STU02760,21,Male,5.09,78.1,6.2,7.5,4.5,2.72,No,Hybrid,Average,Good,Yes,2,Middle,5.6,95.33
STU02761,19,Male,4.13,75.2,9.6,1.7,1.6,2.49,Yes,Hybrid,Average,Good,No,3,Middle,3.3,96.54
STU02762,18,Female,2.32,87,9.6,5,3.7,3.38,Yes,Hybrid,Poor,Poor,Yes,0,Low,2.9,83.5
STU02763,22,Male,4.56,88.9,6.4,6.8,4.3,3.5,No,Offline,Average,Average,No,1,Middle,3.9,86.77
STU02764,22,Male,5.13,82.2,6.8,8.8,2.7,2.8,No,Offline,Average,Good,Yes,2,Low,5.3,77.68
STU02765,20,Male,7.34,88,9.9,2.8,6,3.28,No,Online,Good,Excellent,No,1,Middle,8.1,91.14
STU02766,18,Non-Binary,5.2,70.3,7.6,6.9,6.7,3.61,Yes,Online,Poor,Excellent,Yes,4,Middle,1,88.43
STU02767,20,Male,7.68,84.2,6.8,5.7,4.4,2.52,Yes,Online,Average,Good,No,1,Middle,2.2,90.2
STU02768,19,Male,7.47,74.3,6.8,5.9,4.4,3.09,No,Offline,Poor,Good,No,1,Low,6.4,83.93
STU02769,23,Male,3.46,90.6,7.1,4.8,6.2,3.07,Yes,Hybrid,Poor,Excellent,No,4,Low,1.4,94.9
STU02770,24,Female,2.71,83.6,6.9,4.4,3.3,3,Yes,Online,Poor,Good,Yes,0,Middle,5,74.65
STU02771,17,Female,3.72,61.1,6.4,4.5,5.5,2.95,Yes,Hybrid,Poor,Good,Yes,1,High,5.7,53.36
STU02772,18,Male,4.52,79.8,6.3,7.6,4.2,3.24,No,Hybrid,Average,Excellent,No,1,Middle,3.8,78.32
STU02773,18,Male,3.37,67.1,7.4,4.2,3.9,3.55,No,Offline,Average,Good,Yes,1,Middle,4.1,84.28
STU02774,18,Male,6.39,77,7,1,4.4,2.63,Yes,Offline,Average,Excellent,No,1,Middle,3.4,91.65
STU02775,20,Female,6.34,90,6.8,6.1,2.1,4,No,Offline,Average,Average,No,3,High,5,98.85
STU02776,19,Female,7.41,100,8,4.7,5.9,2.57,Yes,Online,Poor,Good,No,2,Middle,5.4,98.19
STU02777,18,Male,5.55,84.5,8.5,2.7,4.7,2.95,Yes,Hybrid,Poor,Excellent,Yes,2,Low,4.2,96.7
STU02778,23,Male,4.12,84.9,7.1,6.6,3.5,3.34,No,Online,Average,Average,No,2,Low,4.1,82.5
STU02779,18,Male,5.81,85.3,5,3.4,3,2.75,Yes,Hybrid,Average,Good,No,1,Low,5.7,69.95
STU02780,22,Male,3.18,77.9,7.8,6.8,5.4,3.48,Yes,Offline,Average,Average,No,0,Middle,5.5,85.1
STU02781,24,Female,5.29,61.4,9.4,3.8,4,2.71,No,Offline,Average,Excellent,No,2,Low,5.6,88.13
STU02782,17,Male,3.47,88.4,5.2,7,2.9,3.58,No,Online,Poor,Good,Yes,2,Middle,5.7,72.57
STU02783,24,Male,7.31,82.4,7.8,3.1,5.7,3.07,No,Offline,Good,Average,Yes,1,Middle,5.8,97.38
STU02784,22,Male,0.8,80.2,6.3,5.1,7.3,3.49,Yes,Online,Poor,Good,Yes,0,Middle,6.5,39.15
STU02785,22,Female,6.69,83.2,9,4.4,3.9,3.3,No,Offline,Poor,Good,No,1,Middle,5.1,99.38
STU02786,17,Female,6.76,84.8,4.8,5.1,6,2.27,No,Offline,Average,Good,No,1,Middle,4.9,92.61
STU02787,23,Male,4.92,81.4,6.2,3.7,5.1,3.27,Yes,Offline,Average,Good,Yes,2,High,3,91.84
STU02788,19,Male,5.67,90.2,6.9,5.8,8.2,3.28,No,Offline,Average,Excellent,Yes,0,High,4.9,81.6
STU02789,22,Male,5.41,79.8,6.7,3.3,3.7,3.23,No,Hybrid,Average,Good,Yes,1,High,4.7,86.85
STU02790,19,Female,7.59,91.4,7.6,3.5,4.9,2.7,No,Offline,Average,Good,No,2,High,3.3,96.61
STU02791,22,Male,8.31,76.9,8.8,1.3,4.8,3.49,No,Hybrid,Average,Poor,Yes,3,Low,3.4,95.89
STU02792,21,Female,5.02,76.5,6.1,4.9,2,2.8,No,Hybrid,Average,Excellent,No,3,High,1.6,91.82
STU02793,17,Female,8.27,69.7,5.9,5.4,4.5,3.8,No,Offline,Average,Average,Yes,2,Middle,2.4,98.98
STU02794,22,Female,3.71,72.1,9.5,3.2,4.9,3.84,No,Offline,Average,Good,Yes,4,Middle,3.8,87.7
STU02795,21,Male,5.83,55.6,7.8,8.9,6.6,3.12,No,Offline,Good,Excellent,Yes,1,Middle,3.9,78.21
STU02796,24,Female,5.88,67.8,5.3,5.4,6.3,2.62,Yes,Hybrid,Poor,Average,No,2,Middle,3.8,73.81
STU02797,20,Female,2.48,77.5,3.7,4.2,4.5,3.5,Yes,Offline,Average,Good,Yes,3,High,7.6,59.95
STU02798,21,Male,5.66,89.1,7.5,3.4,3.2,2.21,No,Online,Good,Average,No,2,Low,4.1,85.99
STU02799,18,Male,3.67,71.5,6.7,5.1,1.6,2.57,Yes,Offline,Good,Good,Yes,0,High,8.1,76.51
STU02800,22,Male,6.59,76.7,8.6,8.4,3.3,2.92,Yes,Offline,Average,Good,No,2,Middle,4.8,82.9
STU02801,21,Male,3.22,78.3,7,2.6,4.3,3.28,No,Hybrid,Average,Excellent,Yes,2,Middle,5.4,92.73
STU02802,19,Male,1.45,79.5,8.7,4.8,3.2,2.17,No,Hybrid,Poor,Excellent,Yes,0,Middle,6,55.21
STU02803,20,Female,2.4,60.9,9.1,6.1,2,2.3,Yes,Online,Poor,Good,No,3,Low,4.9,61.12
STU02804,23,Male,5.04,74.8,5.7,5.1,5.2,1.5,No,Hybrid,Good,Good,Yes,0,High,5.5,72.95
STU02805,22,Female,5.62,100,6.2,4.8,3.5,2.75,No,Online,Good,Good,Yes,3,High,5.5,96.04
STU02806,18,Male,5.68,89.4,6.9,4.5,1.1,3.47,No,Online,Poor,Average,No,2,Middle,3.2,99.93
STU02807,23,Non-Binary,3.47,73.5,7.1,5.4,3.9,2.48,No,Online,Average,Good,No,1,High,5.2,82.66
STU02808,21,Male,6.58,82,6.8,1.4,4.6,2.3,Yes,Offline,Poor,Excellent,No,3,Low,4.4,90.52
STU02809,23,Female,3.9,89.7,8.6,7.3,5.1,3.25,No,Hybrid,Poor,Good,No,3,Middle,5.5,65.67
STU02810,23,Male,4.56,78,7.7,7.2,1.9,2.37,Yes,Offline,Poor,Average,No,1,Middle,5.3,68.94
STU02811,20,Male,6.96,86,8.3,5.3,2.2,3.59,No,Offline,Average,Average,No,2,Middle,2.3,93.56
STU02812,24,Female,4.68,81.6,5.8,5.9,3,3.58,Yes,Online,Good,Good,No,2,Low,4,89.7
STU02813,23,Male,1.24,72.1,4.2,4.1,3.9,4,No,Offline,Average,Poor,No,3,Middle,5.5,81.65
STU02814,23,Female,6.43,80.8,6.4,6.3,3.9,2.64,No,Online,Good,Good,Yes,1,Middle,5.2,78.32
STU02815,22,Female,5,68.6,6.2,3.5,4.5,2.76,Yes,Hybrid,Average,Good,Yes,4,Low,4.2,90.92
STU02816,24,Male,4.23,79.4,7,8.5,5,2.01,Yes,Offline,Poor,Good,Yes,1,Low,7.5,53.42
STU02817,20,Female,7.57,83.3,6.6,3.3,3.8,3.03,No,Offline,Average,Average,Yes,4,Low,3.8,97.54
STU02818,18,Female,3.74,74.7,6.2,2.6,4.2,3.28,Yes,Hybrid,Poor,Good,No,2,High,4.3,85.89
STU02819,21,Male,6.3,84.7,7.7,3.3,4,2.97,Yes,Hybrid,Poor,Excellent,Yes,3,Middle,5,90.84
STU02820,20,Female,5.27,82.4,6.9,3.8,2.2,2.68,Yes,Offline,Good,Excellent,Yes,1,Low,3.6,99.35
STU02821,20,Female,10.19,80.5,6.5,5.1,3.8,2.1,Yes,Hybrid,Average,Good,Yes,3,High,3.8,87.08
STU02822,17,Male,1.4,75.5,7.4,4.6,2,3.24,No,Online,Average,Poor,Yes,2,Low,6.3,66.67
STU02823,20,Male,5.39,72.2,6.1,3.5,3.1,1.98,No,Hybrid,Average,Excellent,No,2,Middle,4.4,82.75
STU02824,24,Female,5.69,81.6,9.8,5.4,5.7,2.87,No,Offline,Average,Good,No,2,Middle,3.7,87.62
STU02825,17,Male,7.19,81.5,8.4,4.2,5.7,2.77,No,Online,Poor,Average,No,0,Middle,3.8,96.85
STU02826,21,Male,4.16,89.7,5.5,2.5,4.7,2.92,Yes,Hybrid,Average,Average,Yes,1,Middle,4.5,86.71
STU02827,23,Male,3.73,62.4,4.9,2.3,5.6,3.55,No,Offline,Average,Average,No,0,Low,3.2,76.95
STU02828,22,Female,7.78,82.9,7.2,3.2,0.5,1.93,Yes,Hybrid,Average,Average,No,2,Low,4.6,88
STU02829,22,Male,4.14,77.1,6.6,5,3.7,2.93,Yes,Hybrid,Poor,Poor,No,2,Middle,6.9,88.2
STU02830,21,Male,5.55,75.7,6.3,4.4,2.7,3.46,Yes,Offline,Poor,Excellent,No,2,Low,2.3,92.72
STU02831,21,Female,4.89,67.9,5.7,3.6,4.3,3.42,No,Offline,Average,Good,No,4,High,3.8,82.09
STU02832,24,Male,5.76,100,5.7,3.9,3.2,2.63,No,Online,Average,Good,No,3,Middle,8.7,82.75
STU02833,19,Female,2.3,86.9,9.5,6.7,3.6,2.89,No,Online,Good,Excellent,No,4,Middle,4.1,70.36
STU02834,23,Non-Binary,3.91,80.6,7.8,8.2,3.5,3.37,Yes,Online,Poor,Good,No,3,Middle,7.7,63.81
STU02835,21,Female,4.88,84.9,7.1,3.4,5.5,3.66,No,Hybrid,Poor,Excellent,No,3,High,3.3,95.45
STU02836,20,Female,5.21,64.5,6,2.4,5.4,3.43,No,Hybrid,Good,Excellent,No,1,Middle,4.3,87.44
STU02837,24,Male,7.19,78.9,5.8,1,8.1,2.67,No,Offline,Poor,Good,No,1,Middle,3.9,88.96
STU02838,22,Female,6.01,82.2,5.9,9.3,3.3,2.7,No,Hybrid,Poor,Excellent,Yes,2,Middle,5.5,77.02
STU02839,18,Male,6.15,79.8,6.7,3.7,5.2,3.32,Yes,Online,Average,Good,Yes,0,Middle,2,84.41
STU02840,24,Male,4.88,66.7,5.5,4.9,4,3.37,No,Online,Good,Poor,No,2,Middle,4.1,92.03
STU02841,22,Male,7.51,76.7,6.7,4.4,5.9,2.74,No,Hybrid,Average,Good,Yes,0,Middle,3.6,87.45
STU02842,17,Male,3.78,96.5,7.5,6.9,4.1,4,No,Offline,Average,Good,No,4,Middle,1,97.14
STU02843,24,Female,4.8,89.7,5.9,1.5,5.9,3.02,No,Offline,Poor,Excellent,Yes,3,Middle,5.9,86.04
STU02844,22,Male,2.02,84.1,4.9,5.9,6.1,3.11,No,Online,Good,Average,Yes,1,Low,1.9,73.9
STU02845,19,Female,2.9,86.1,8.7,4.6,3.5,3.35,Yes,Online,Good,Good,No,3,Low,6.6,98.9
STU02846,24,Female,6.69,100,6.1,6.3,2.4,3.47,No,Online,Good,Poor,No,4,Low,4.6,94.91
STU02847,24,Female,4.9,85.4,7,4.1,2.2,2.26,Yes,Offline,Poor,Average,No,1,Middle,3.2,70.8
STU02848,23,Male,1.29,74.6,8.6,3.3,3.6,2.74,Yes,Hybrid,Average,Poor,Yes,4,High,6.7,79.97
STU02849,21,Female,4.9,63.8,7.6,4.2,0.5,2.18,No,Hybrid,Good,Good,No,2,Middle,3.1,86.84
STU02850,23,Male,4.52,81.3,6.9,1.9,4.5,3.88,No,Offline,Poor,Excellent,Yes,3,High,2.5,96.09
STU02851,24,Male,2.72,80,6.7,3.3,3.3,2.6,No,Hybrid,Good,Average,Yes,1,Middle,1.9,80.7
STU02852,21,Non-Binary,5.66,61.4,5.5,3,6.6,2.95,No,Offline,Good,Good,Yes,4,Middle,2.8,88.72
STU02853,22,Male,4.45,75.6,6.6,9,4.1,2.93,No,Hybrid,Average,Average,No,2,Middle,4.6,65.73
STU02854,18,Male,5.01,79.2,7.4,2.9,5,3.05,Yes,Online,Average,Average,Yes,3,Middle,5.4,87.28
STU02855,18,Female,6.87,76.4,8.2,8.4,5.1,2.83,No,Online,Poor,Good,No,2,Middle,5.8,88.63
STU02856,24,Male,3.76,58,5.9,5.5,4,2.4,No,Hybrid,Average,Poor,Yes,0,Middle,3.5,69.39
STU02857,19,Female,7.14,68,7.6,4.8,5.1,2.68,Yes,Offline,Good,Good,Yes,4,Middle,4,95.39
STU02858,17,Male,4.45,67.6,8.7,7.3,4.1,3.48,No,Offline,Average,Poor,Yes,0,High,1.6,84.55
STU02859,22,Male,4.47,91.7,7.6,3.3,3.3,3.66,Yes,Online,Poor,Average,No,2,Middle,4.2,92.79
STU02860,21,Male,7.56,77.7,8.2,5.2,4.7,2.06,Yes,Offline,Good,Good,No,2,High,7.2,92.32
STU02861,24,Male,5.74,68.9,5.9,4,1.6,2.88,No,Online,Average,Good,Yes,5,High,1.1,94
STU02862,22,Male,4.17,85.9,6.1,6.7,2.3,2.1,Yes,Offline,Poor,Poor,No,0,Middle,5.5,44.24
STU02863,24,Female,4.75,62.2,8.7,4,3.6,3.02,Yes,Hybrid,Average,Good,No,2,Low,5.7,80.9
STU02864,19,Female,5.41,75,8.6,5.4,4.2,3.15,No,Hybrid,Average,Excellent,No,2,Low,5.2,90.35
STU02865,20,Female,2.08,84.6,7.2,5.8,6.6,3.46,Yes,Offline,Average,Good,No,0,Low,3.7,73.73
STU02866,20,Male,6.32,70,6,4.4,4.9,3.16,No,Offline,Poor,Average,Yes,3,Low,5.6,99.55
STU02867,19,Female,4.98,69.6,7.9,1.5,2.4,3.17,No,Online,Poor,Good,No,2,Middle,2.9,89.34
STU02868,21,Female,2.4,62.6,6,7.1,5.9,3.19,Yes,Offline,Good,Good,No,0,Low,9.1,51.16
STU02869,23,Female,3.1,71.1,7,7,6.2,2.93,No,Online,Average,Poor,No,1,Middle,6.7,59.96
STU02870,19,Male,6.71,86.9,9.5,7.2,3.8,2.71,Yes,Hybrid,Poor,Excellent,No,1,Low,6.2,85
STU02871,24,Female,2.46,82.8,8.1,2.2,3.3,2.81,Yes,Offline,Good,Excellent,Yes,2,Middle,4.7,87.34
STU02872,21,Female,9.27,89,7.6,4.9,5.7,2.97,No,Online,Good,Excellent,Yes,2,Low,4.4,98.07
STU02873,18,Male,2.85,73.4,6.6,4.7,4.3,2.55,No,Online,Poor,Excellent,No,0,High,6.8,64.1
STU02874,19,Female,5.39,100,4.5,4.4,4.7,3.6,No,Offline,Average,Good,No,2,High,5.7,91.89
STU02875,21,Male,1.02,62.5,7.9,7.2,6.5,3.25,No,Offline,Average,Good,Yes,1,Middle,6.1,58.14
STU02876,19,Female,4.83,69.4,6.9,6.1,4,3.26,Yes,Offline,Good,Good,Yes,2,High,2.4,93.52
STU02877,19,Female,3.93,57.1,7.9,5.9,3.8,3.23,No,Hybrid,Good,Excellent,No,1,Low,5,73.22
STU02878,23,Female,5.94,83.6,5.1,4.4,4.6,3.64,No,Online,Average,Good,Yes,3,High,2.5,97.17
STU02879,23,Male,5.35,81.6,6.9,6.7,4.2,2.13,No,Online,Average,Average,Yes,1,Middle,3.7,81.54
STU02880,24,Male,4.3,100,7.8,2.7,2.9,2.89,No,Offline,Good,Average,Yes,1,Middle,5.9,98.14
STU02881,21,Female,9.26,74.4,8.4,5.3,5.1,3.47,No,Online,Average,Excellent,No,1,Low,4.8,91.54
STU02882,21,Male,6.5,75,6.3,6.4,3.4,3.21,Yes,Hybrid,Average,Poor,No,2,Low,5,88.6
STU02883,17,Male,3.49,45.8,5,4.1,3.8,2.95,Yes,Offline,Average,Good,No,1,High,7,69.34
STU02884,19,Female,5.65,56.2,6.9,4.3,6.6,3.31,No,Offline,Poor,Excellent,No,0,Middle,5.2,85.99
STU02885,20,Female,0.93,79.3,7.1,8.9,3.5,3.13,No,Offline,Average,Good,Yes,0,Low,9.6,47.22
STU02886,19,Male,3.78,71.7,7.9,1.6,4.4,3.15,No,Hybrid,Average,Excellent,Yes,4,Middle,1,96.76
STU02887,19,Male,7.43,84.3,7.2,5.9,3.8,2.43,No,Hybrid,Good,Good,No,1,Low,2.5,90.62
STU02888,21,Male,3.83,68.8,8.1,3.7,2.3,2.84,No,Hybrid,Average,Poor,Yes,1,Low,3.5,82.24
STU02889,19,Female,5.22,82,6.9,3.3,4.1,2.89,No,Offline,Good,Excellent,No,2,High,1.3,99.66
STU02890,22,Female,2.63,80.8,5.7,5.7,3.8,2.52,Yes,Offline,Average,Average,No,1,Middle,6.3,58.35
STU02891,19,Female,6.5,62.2,7.7,5.3,4.3,3.3,No,Offline,Poor,Good,Yes,0,Middle,4.3,89.56
STU02892,22,Female,5.16,85.2,6.8,5.9,2.9,3.85,No,Online,Average,Average,No,2,High,6.7,94.1
STU02893,23,Female,4.92,90.3,7.1,4.8,3.5,2.68,No,Offline,Average,Average,No,1,Middle,5.8,83.84
STU02894,20,Female,6.79,80,8,3.3,5.2,2.52,No,Offline,Good,Good,No,2,Middle,3.1,91.89
STU02895,24,Male,8.19,86.8,7.7,6.6,1.5,2.68,No,Offline,Poor,Average,Yes,2,Middle,4.4,94.68
STU02896,21,Female,6.51,85.4,6.9,2.6,5.9,3.22,No,Offline,Good,Good,Yes,1,Middle,1.3,89.49
STU02897,19,Male,1.45,76.6,7.8,1.2,6.3,2.53,Yes,Hybrid,Average,Excellent,No,2,Middle,4.9,80.2
STU02898,22,Female,5.71,85.9,8.6,5.8,6.8,3.31,No,Hybrid,Good,Average,No,2,Low,4.1,91.03
STU02899,22,Female,5.44,97.3,7.2,4.2,1.7,3.52,Yes,Hybrid,Good,Average,Yes,3,Middle,2.2,96.14
STU02900,23,Male,2.62,68.6,5.3,4.5,2.4,3.68,No,Offline,Poor,Good,No,1,High,5.1,69.1
STU02901,22,Female,1.68,83,7.5,3.2,3.2,2.23,Yes,Offline,Average,Good,No,2,Middle,4.8,61.91
STU02902,24,Male,4.09,75.2,7.1,1.3,3.2,3.47,No,Hybrid,Poor,Excellent,No,0,High,2.4,92.49
STU02903,18,Female,4.3,79,7.4,1.6,4.9,2.66,Yes,Hybrid,Average,Poor,Yes,3,Middle,4.4,99.16
STU02904,17,Male,4.76,75.5,3.7,4.6,4.9,2.38,Yes,Offline,Average,Excellent,Yes,1,Low,7,68.61
STU02905,24,Female,3.43,75.5,4.7,3.1,7.1,3.31,Yes,Offline,Average,Good,Yes,0,Middle,7.1,54.77
STU02906,20,Male,5.2,80.4,5.5,6.8,4.7,3.07,No,Offline,Poor,Good,Yes,1,Low,3.6,86.37
STU02907,24,Male,5.48,73.8,6.4,6.3,5.2,4,No,Offline,Poor,Poor,No,2,Low,3.2,87.74
STU02908,23,Male,4.31,82.5,6,7.1,1.2,2.38,Yes,Hybrid,Poor,Good,Yes,0,Low,4.5,72.8
STU02909,23,Male,5.65,58.7,6,2.9,3.6,3.55,Yes,Offline,Good,Average,No,2,High,3.8,88.46
STU02910,24,Male,3.71,87.7,6,4.8,3.7,3.26,Yes,Online,Average,Average,Yes,4,Low,2.9,86.17
STU02911,19,Female,1.74,73.3,6.3,8.9,2.8,3.12,Yes,Offline,Average,Good,No,0,Middle,7.7,57.9
STU02912,18,Male,4.87,72.8,5.9,4.3,3.5,2.98,No,Hybrid,Average,Excellent,Yes,3,Low,4.2,81.75
STU02913,19,Male,6.64,90.1,5.7,1.3,1.6,2.59,Yes,Online,Good,Good,Yes,2,High,4.7,96.45
